CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1930	2331	167	0.9394	-0.000
2331	5422	167	0.8486	-78.085
1670	1930	167	0.8638	144.079
1930	2797	167	0.8554	-96.095
1673	2219	168	0.954	-28.031
1141	2406	168	0.9419	-84.095
210	2883	168	0.9311	103.063
77	210	168	0.9777	-28.031
1056	1656	168	0.9308	84.094
1023	1698	168	0.9673	28.032
77	1742	168	0.9576	103.063
763	1141	168	0.957	56.063
77	2885	168	0.9433	28.031
1023	1673	168	0.9334	15.995
1056	1268	168	0.9751	-56.063
77	1141	168	0.9813	-0.000
77	763	168	0.9653	-56.063
1656	1698	168	0.9413	-28.031
1157	1698	168	0.9486	84.096
763	2406	168	0.9507	-28.032
1056	2219	168	0.9326	15.995
763	1157	168	0.9327	42.009
1023	1268	168	0.9609	-84.094
1157	1268	168	0.9723	-28.031
661	1141	168	0.9336	-103.064
1023	1056	168	0.9803	-28.031
210	763	168	0.9668	-28.031
1565	1673	168	0.933	-14.016
1141	1742	168	0.9515	103.064
1023	1157	168	0.9721	-56.063
1698	2885	168	0.942	-42.011
1023	1656	168	0.9358	56.063
1056	1157	168	0.9762	-28.032
1023	1141	168	0.9611	-42.010
210	1056	168	0.9597	42.010
661	1742	168	0.9455	-0.000
77	661	168	0.9317	103.063
77	1023	168	0.9618	42.010
210	2885	168	0.9325	56.063
77	2406	168	0.9472	-84.095
1056	1698	168	0.9641	56.063
1565	1907	168	0.9686	-28.031
210	2406	168	0.9573	-56.063
1268	1698	168	0.9342	112.126
210	1141	168	0.9698	28.031
1742	2883	168	0.9465	-28.032
1268	2406	168	0.937	-42.011
1141	2885	168	0.9454	28.032
2604	2780	169	0.7037	60.020
533	1830	170	0.8544	-27.995
22	30	170	0.9669	41.027
123	191	170	0.9497	41.027
22	123	170	0.9824	1.995
22	161	170	0.8664	15.972
30	157	170	0.9696	-18.011
22	157	170	0.9739	23.016
123	161	170	0.845	13.977
132	161	170	0.933	-41.027
30	191	170	0.9821	1.995
30	533	170	0.8154	12.000
2865	3418	171	0.8615	-0.000
4696	4937	172	0.8237	45.058
82	1391	173	0.9296	-14.016
4438	4882	173	0.9791	-44.026
4882	4895	173	0.9281	-44.026
1431	5959	173	0.9633	42.047
4675	4895	173	0.828	-176.106
659	4438	173	0.9189	-132.079
659	1431	173	0.9749	-14.016
659	4969	173	0.9633	-88.052
4438	4675	173	0.9032	88.053
1809	4716	173	0.9142	98.110
947	1431	173	0.8623	-58.042
4675	4882	173	0.8859	-132.079
659	4675	173	0.9443	-44.025
4882	4969	173	0.9	88.053
4675	4969	173	0.9478	-44.027
4812	4879	173	0.8765	-100.089
659	1809	173	0.9686	-42.047
947	5959	173	0.8379	-15.995
4716	5959	173	0.9087	-28.031
332	1996	173	0.9702	-70.078
1809	5959	173	0.9553	70.079
4812	5527	173	0.9181	-44.026
659	5959	173	0.959	28.031
659	4882	173	0.9015	-176.105
1431	4716	173	0.9235	70.078
332	1391	173	0.926	-42.047
1391	1996	173	0.925	-28.031
4716	4812	173	0.9037	-44.026
947	1809	173	0.8519	-86.074
1809	4812	173	0.8354	54.084
4879	5872	173	0.8387	-176.105
1431	1809	173	0.9689	-28.032
4675	4879	173	0.8947	-44.027
4895	5872	173	0.908	-44.026
659	1391	173	0.8762	14.016
4879	5527	173	0.9512	56.063
1996	4290	173	0.8357	-34.057
5527	5654	173	0.9171	-44.027
82	1996	173	0.9763	-42.047
4879	4895	173	0.846	-132.079
4675	4812	173	0.885	56.062
82	332	173	0.9782	28.031
4438	4895	173	0.9404	-88.053
1431	4812	173	0.8492	26.052
4438	4969	173	0.9145	44.026
4882	5872	173	0.8809	-88.052
659	4716	173	0.9202	56.063
2511	2685	174	0.9316	0.000
2057	2834	174	0.8553	-18.010
2346	2511	174	0.9273	-0.000
2057	2784	174	0.8695	-18.010
2057	2511	174	0.9163	0.000
2511	2796	174	0.8145	-2.016
2796	3420	174	0.8044	2.016
2346	2784	174	0.8637	-18.011
2346	2834	174	0.8578	-18.011
2346	2796	174	0.8131	-2.016
2057	3420	174	0.8909	0.000
2057	2685	174	0.856	0.000
2834	3420	174	0.8452	18.010
2511	2784	174	0.8077	-18.010
2346	2685	174	0.8695	0.000
2057	2796	174	0.8188	-2.016
2685	2796	174	0.7817	-2.016
2057	2346	174	0.9573	0.000
2511	3420	174	0.9442	0.000
2685	3420	174	0.9504	-0.000
2784	2834	174	0.9612	0.000
2784	3420	174	0.8421	18.010
2346	3420	174	0.8988	-0.000
2511	2834	174	0.812	-18.010
116	1344	175	0.973	0.000
254	1344	175	0.9789	28.032
201	970	175	0.9706	-28.032
201	1344	175	0.9265	-42.010
116	254	175	0.9691	-28.032
847	977	176	0.7502	44.026
1164	1891	177	0.9619	0.037
2228	3391	179	0.9066	-48.000
2228	6432	179	0.7182	15.995
6155	6193	179	0.9381	0.000
1687	2228	179	0.9807	0.000
1687	6155	179	0.9412	18.011
3391	6154	179	0.8867	33.984
6193	6215	179	0.8887	-14.016
1687	6154	179	0.9521	-14.015
1687	2667	179	0.9582	-14.015
2228	6193	179	0.9255	18.011
1687	3391	179	0.9086	-48.000
2667	6215	179	0.8999	18.010
6154	6215	179	0.9271	18.010
6155	6215	179	0.9117	-14.016
2667	6432	179	0.8438	30.010
1687	6432	179	0.7288	15.995
2228	6155	179	0.9352	18.011
2667	6154	179	0.9707	0.000
1687	6193	179	0.9196	18.011
6154	6432	179	0.8628	30.010
2667	3391	179	0.8844	-33.984
2228	2667	179	0.9532	-14.015
2228	6154	179	0.9447	-14.015
3696	4340	180	0.9513	-88.051
3696	3807	180	0.9593	-44.024
3731	4117	180	0.9556	-44.027
3807	4340	180	0.9592	-44.027
3731	3807	180	0.9644	-28.030
3619	3696	180	0.9591	-28.033
3619	3731	180	0.9638	-44.026
3619	4117	180	0.9491	-88.053
4117	4340	180	0.9499	-28.030
3619	3807	180	0.9501	-72.056
4671	5030	181	0.7812	-236.030
2289	6146	182	0.9444	18.011
2289	6177	182	0.8535	-27.047
1599	2289	182	0.8875	-18.010
1444	2289	182	0.8918	27.047
453	2677	182	0.9235	28.031
453	6146	182	0.9557	0.000
1584	6146	182	0.9042	45.058
1995	6146	182	0.9291	-28.031
655	2289	182	0.9382	-18.011
1599	1754	182	0.9168	0.000
655	2677	182	0.9199	28.031
655	1995	182	0.9313	28.031
655	6146	182	0.965	-0.000
1584	6177	182	0.9304	0.000
453	1995	182	0.9396	28.031
453	1599	182	0.9036	-0.000
1599	1995	182	0.8915	28.032
1444	6146	182	0.8973	45.057
2677	6146	182	0.9293	-28.031
1754	2289	182	0.8641	-18.010
1599	2677	182	0.8425	28.032
1444	6177	182	0.8744	-0.000
1995	2677	182	0.9269	-0.000
1444	1584	182	0.9234	-0.001
453	1444	182	0.8905	-45.057
1584	2289	182	0.8914	27.048
453	2289	182	0.9348	-18.011
453	655	182	0.9801	0.000
3575	3686	183	0.9278	-88.052
3592	3686	183	0.9349	-44.026
3592	3823	183	0.9204	-88.053
3553	3592	183	0.9079	-88.052
3823	3956	183	0.94	-44.026
3686	3956	183	0.9231	-88.053
3553	3575	183	0.928	-44.026
3575	3592	183	0.9304	-44.026
3592	3956	183	0.9098	-132.079
3686	3823	183	0.9286	-44.027
3770	5385	184	0.8	-30.047
3770	4873	184	0.9467	54.028
4873	5105	184	0.839	-132.042
3972	4154	184	0.8625	78.014
3770	5105	184	0.8703	-78.014
4690	5105	184	0.9089	54.029
4154	4873	184	0.8095	-14.016
4690	4873	184	0.7818	186.071
4154	5529	184	0.8535	-118.026
4873	6083	184	0.8179	1.979
4873	5385	184	0.8013	-84.075
3770	4690	184	0.9185	-132.042
3972	5529	184	0.9079	-40.012
4154	6083	184	0.7513	-12.036
4061	4140	185	0.7998	18.011
4140	4563	185	0.8458	-32.025
3829	5187	185	0.7681	-32.027
4026	4861	185	0.7256	-18.011
4100	4140	185	0.7692	18.011
3994	4563	185	0.767	-14.014
4140	4244	185	0.9226	14.015
3838	4563	185	0.8531	-14.014
4061	4100	185	0.8074	0.000
3896	4105	185	0.7169	33.984
3838	4310	185	0.8009	14.016
4061	4706	185	0.8336	-14.016
4706	5187	185	0.7623	-0.000
4563	5805	185	0.777	-14.017
3896	4026	185	0.8851	18.010
3896	4310	185	0.7551	48.000
5187	5805	185	0.7599	-14.014
3838	4140	185	0.8624	18.010
3896	6081	185	0.822	-14.016
3896	4061	185	0.8267	33.984
4061	5187	185	0.8322	-14.016
4227	5187	185	0.713	-2.053
4706	5805	185	0.7862	-14.015
4140	4706	185	0.8655	-32.027
3838	4100	185	0.8143	-0.000
3896	4861	185	0.731	-0.001
4100	4310	185	0.8347	14.016
4244	4256	185	0.7783	-18.011
3829	4026	185	0.7962	-33.985
3838	3896	185	0.796	-33.984
4026	6081	185	0.7188	-32.026
4244	4310	185	0.7577	-18.010
3838	4256	185	0.8382	14.015
3896	4256	185	0.8439	47.999
4105	4256	185	0.7547	14.015
3994	4650	185	0.8171	14.015
4061	4256	185	0.8764	14.015
4105	4310	185	0.7812	14.016
4105	4563	185	0.8132	-14.014
4061	4310	185	0.8204	14.016
4026	4244	185	0.8032	48.000
3829	4140	185	0.8921	-0.000
3994	4310	185	0.741	14.016
4050	5254	185	0.7747	-0.001
3896	4050	185	0.8314	-14.016
4227	4591	185	0.9215	14.015
4100	4563	185	0.8358	-14.014
4105	4650	185	0.707	14.015
4563	4706	185	0.8392	-0.002
3838	5187	185	0.7792	-14.017
3994	4105	185	0.8317	0.000
4100	4105	185	0.8451	-0.000
3994	4256	185	0.7112	14.015
4563	5187	185	0.9447	-0.003
3838	4706	185	0.9222	-14.016
3829	4100	185	0.7754	-18.011
4105	5187	185	0.7689	-14.016
4140	5187	185	0.7931	-32.027
4061	4105	185	0.8212	0.000
4105	4140	185	0.7499	18.011
3829	4706	185	0.8741	-32.027
4100	4706	185	0.8001	-14.016
3838	4061	185	0.8201	-0.000
4256	4310	185	0.8842	0.001
4061	4563	185	0.8729	-14.014
3829	4563	185	0.8187	-32.025
4100	5187	185	0.8193	-14.017
4026	4140	185	0.8309	33.984
3829	5805	185	0.7091	-46.042
4100	4256	185	0.7947	14.015
3829	4244	185	0.8918	14.015
3829	3838	185	0.9044	-18.011
4050	4706	185	0.7148	33.983
4164	5694	187	0.8679	0.000
5336	5694	187	0.8727	0.000
4710	5336	187	0.9313	0.000
4710	5694	187	0.8426	0.000
4164	5336	187	0.9433	0.000
4164	4710	187	0.9852	0.000
3801	4386	189	0.9342	-14.015
3801	5050	189	0.961	-32.026
5059	6273	191	0.9521	-0.000
905	5059	191	0.9132	-14.016
2566	3409	191	0.9015	-0.001
905	3409	191	0.928	18.011
905	6153	191	0.9611	0.000
2566	6153	191	0.9056	-18.011
3409	6205	191	0.9278	0.000
6205	6273	191	0.8929	-32.027
6153	6205	191	0.9396	18.011
5059	6153	191	0.8974	14.016
905	6205	191	0.9347	18.011
2566	6205	191	0.9267	-0.000
3409	6273	191	0.9106	-32.027
5059	6205	191	0.9024	32.027
905	6273	191	0.9052	-14.016
905	2566	191	0.9037	18.011
3409	5059	191	0.9029	-32.026
3409	6153	191	0.9256	-18.010
1289	6141	192	0.9523	90.057
992	1289	192	0.9296	-235.142
1119	1289	192	0.8991	-118.063
992	6141	192	0.945	-145.085
992	1119	192	0.8877	-117.079
1119	6141	192	0.9467	-28.006
3861	3951	193	0.9686	0.000
3603	5468	193	0.888	-95.986
3861	4407	193	0.9606	0.000
3861	5840	193	0.9317	-12.996
3603	3951	193	0.9146	-95.985
3951	5468	193	0.9317	-0.001
3951	4407	193	0.9815	-0.000
3861	5468	193	0.8856	-0.000
3603	3861	193	0.9122	-95.985
4407	5468	193	0.9234	-0.001
315	371	195	0.9381	30.011
371	534	195	0.9731	-0.000
315	534	195	0.9382	30.011
3119	3891	197	0.9439	-294.135
2443	2965	198	0.7001	17.027
5413	5957	199	0.9401	0.000
1625	2257	200	0.9175	-18.010
4596	5260	201	0.8442	-18.012
449	2210	202	0.7428	-28.031
2210	4423	202	0.7421	45.059
449	4423	202	0.9652	17.027
6276	6293	203	0.9415	-174.126
6276	6528	203	0.9073	-232.168
6228	6505	203	0.8094	133.111
6293	6528	203	0.9453	-58.042
6505	6528	203	0.8097	-249.194
6213	6276	203	0.9708	58.042
6228	6528	203	0.9436	-116.084
6213	6293	203	0.9629	-116.084
6293	6505	203	0.801	191.153
6390	6505	203	0.9064	-58.042
6276	6505	203	0.8472	17.026
6213	6528	203	0.9376	-174.126
6213	6228	203	0.9708	-58.042
6276	6390	203	0.8239	75.069
6213	6390	203	0.8278	133.111
6228	6293	203	0.9671	-58.042
6213	6505	203	0.7927	75.069
6390	6528	203	0.8307	-307.237
6228	6390	203	0.8478	191.153
6228	6276	203	0.9559	116.084
6293	6390	203	0.8391	249.195
3708	3925	204	0.9526	-44.026
586	3117	204	0.915	44.027
2225	3562	204	0.9271	-132.079
2345	4349	204	0.9195	-264.158
3562	3925	204	0.9284	-132.078
522	3614	204	0.9412	-132.078
522	3562	204	0.9238	-88.052
522	3117	204	0.9308	88.053
3614	3925	204	0.9596	-88.052
2225	3117	204	0.9582	44.026
3540	3708	204	0.938	-132.078
522	3708	204	0.9191	-176.104
2345	3562	204	0.9396	-88.052
3562	4349	204	0.9334	-176.106
2345	3540	204	0.9488	-44.026
3540	3562	204	0.9383	-44.026
2225	3540	204	0.9464	-88.053
3925	4349	204	0.9482	-44.027
2225	2345	204	0.9612	-44.027
3562	3614	204	0.9486	-44.026
586	2225	204	0.923	0.000
3540	4349	204	0.9356	-220.132
3540	3925	204	0.9317	-176.104
522	2225	204	0.9532	44.027
522	3540	204	0.9397	-44.026
3540	3614	204	0.9562	-88.052
522	586	204	0.9295	44.026
522	2345	204	0.9504	-0.000
2345	3708	204	0.9291	-176.104
2225	4349	204	0.9113	-308.184
3708	4349	204	0.9541	-88.053
2345	3925	204	0.9176	-220.131
3562	3708	204	0.9379	-88.052
2345	3117	204	0.9363	88.053
3614	4349	204	0.9622	-132.080
522	4349	204	0.913	-264.158
3614	3708	204	0.9615	-44.026
2345	3614	204	0.9457	-132.078
2225	3614	204	0.9362	-176.105
2225	3708	204	0.9158	-220.131
3892	3946	205	0.9382	-32.026
3612	3819	205	0.9522	0.000
3819	3892	205	0.9751	0.000
3819	3946	205	0.9326	-32.026
3819	5378	205	0.9387	0.000
3892	5378	205	0.9334	0.000
3612	3946	205	0.934	-32.026
3612	3892	205	0.9566	0.000
4357	4703	206	0.8943	-14.015
3878	4357	206	0.9209	14.015
3878	4703	206	0.9462	0.000
4033	4902	208	0.7822	28.031
4033	4269	208	0.9014	-1.978
2788	4793	210	0.7551	224.090
2788	4599	210	0.808	268.104
1064	1146	210	0.9674	18.011
3234	4599	210	0.8259	-56.002
2052	3234	210	0.9404	127.016
1219	4599	210	0.8645	106.050
1219	4155	210	0.8762	105.990
1219	2788	210	0.9096	-162.053
1219	4793	210	0.7932	62.037
1219	4649	210	0.7736	215.100
3969	4649	210	0.861	35.037
2788	3234	210	0.8896	324.106
3234	3969	210	0.8691	18.011
2052	3969	210	0.9105	145.026
1146	4649	210	0.7773	20.026
2052	4155	210	0.8646	70.953
1219	3234	210	0.9248	162.053
1219	3969	210	0.8605	180.063
1219	2052	210	0.948	35.037
2788	4155	210	0.8418	268.044
3969	6126	210	0.7534	-162.053
2052	2788	210	0.9141	-197.090
2788	3969	210	0.8142	342.117
3969	4155	210	0.7734	-74.073
2052	4599	210	0.8491	71.013
3969	4599	210	0.7901	-74.013
3234	4649	210	0.7914	53.048
3234	4155	210	0.8561	-56.062
4155	4599	210	0.9786	0.060
2052	4649	210	0.8749	180.063
3937	4320	211	0.8894	132.042
4281	4320	211	0.7536	78.014
3937	4165	211	0.9406	114.032
4165	4320	211	0.9357	18.010
4165	4281	211	0.7549	-60.004
5613	5830	212	0.7436	-180.043
4010	5216	213	0.886	17.027
4092	5216	213	0.893	17.028
4236	5227	213	0.8325	0.000
4010	4092	213	0.9515	-0.000
4203	5282	213	0.7954	18.011
4236	5282	213	0.7919	-17.026
4092	6037	213	0.7848	-10.967
4203	4806	213	0.8436	27.995
3665	5849	213	0.8018	77.048
5227	5849	213	0.8174	27.995
5227	5282	213	0.902	-17.026
3665	4806	213	0.7964	42.011
3905	6037	213	0.8009	-27.996
4092	4939	213	0.818	-13.979
4203	4939	213	0.8016	18.011
4939	5282	213	0.8124	0.000
4010	4939	213	0.8145	-13.979
4806	4939	213	0.8266	-9.984
4806	5282	213	0.8415	-9.984
3905	4092	213	0.9344	-17.028
4806	5227	213	0.7965	7.042
3905	5216	213	0.9456	-0.000
4010	6037	213	0.7988	-10.968
3905	4010	213	0.9171	-17.028
5216	6037	213	0.7833	-27.995
2492	5807	215	0.7788	0.084
2240	2442	216	0.9856	0.000
1151	2231	217	0.953	0.001
1151	1890	217	0.8454	18.012
1890	2231	217	0.8421	-18.011
4408	4510	218	0.8909	-18.011
2000	2170	219	0.8646	-58.034
2760	3478	219	0.7935	12.022
1621	1706	219	0.9326	58.040
2104	2149	219	0.8473	130.100
1610	2000	219	0.8742	-74.037
2000	2763	219	0.8606	14.018
2494	3478	219	0.7918	42.047
1856	2763	219	0.8448	-1.979
1610	2136	219	0.917	58.045
2294	3019	219	0.8351	88.050
1786	2136	219	0.8895	88.052
1892	1973	219	0.8545	58.040
1856	2149	219	0.8836	86.073
2104	2170	219	0.8427	-30.004
2513	2763	219	0.8343	58.043
1824	1856	219	0.8851	30.008
1706	1786	219	0.8801	-44.022
1610	1706	219	0.8741	14.015
1621	1824	219	0.8763	-44.022
1786	2294	219	0.8513	14.014
1621	1892	219	0.8663	30.012
2000	2104	219	0.8894	-28.030
2494	2513	219	0.8532	28.031
1786	2149	219	0.9028	58.041
2513	2760	219	0.8345	1.993
1610	2149	219	0.91	28.034
2170	2459	219	0.84	-44.027
1621	2149	219	0.8835	72.059
1824	2000	219	0.8782	14.010
1621	2104	219	0.9104	-58.041
2104	2294	219	0.8459	86.074
1973	2392	219	0.8061	-14.011
1786	2000	219	0.8905	-44.030
2136	2294	219	0.8369	-74.038
2459	2513	219	0.852	58.037
1706	2170	219	0.8556	-146.086
1706	2000	219	0.9164	-88.052
1706	2294	219	0.887	-30.008
2136	2149	219	0.911	-30.011
1973	3019	219	0.8097	28.030
2136	2763	219	0.8611	-118.064
1610	1621	219	0.8571	-44.025
1621	1786	219	0.8711	14.018
2494	2760	219	0.813	30.024
1786	1824	219	0.9007	-58.040
1610	1856	219	0.9181	-58.039
2170	2494	219	0.8261	-14.021
2000	2149	219	0.8871	102.071
1824	2763	219	0.8847	28.028
2149	2294	219	0.8679	-44.027
2392	2401	219	0.8323	-58.046
2459	3478	219	0.8191	72.052
1706	2104	219	0.9039	-116.081
1621	2294	219	0.8738	28.032
1892	3019	219	0.8189	86.070
1824	2149	219	0.9132	116.081
1856	2136	219	0.8912	116.084
2149	2763	219	0.884	-88.052
1610	2294	219	0.846	-15.993
1706	1824	219	0.8748	-102.062
2459	2494	219	0.889	30.006
2000	2294	219	0.8719	58.044
1824	2513	219	0.8466	-30.014
1706	2136	219	0.8572	44.030
1610	1786	219	0.8949	-30.007
1786	2763	219	0.8723	-30.011
2513	3478	219	0.8289	14.016
1706	1892	219	0.8621	-28.028
1824	2136	219	0.8864	146.092
1621	2170	219	0.8569	-88.046
2170	3478	219	0.8294	28.025
1786	1856	219	0.8781	-28.032
1621	2000	219	0.9206	-30.012
2170	2513	219	0.8567	14.010
1610	2763	219	0.8535	-60.019
1892	2104	219	0.8318	-88.053
1610	1824	219	0.9092	-88.047
4023	5990	220	0.9359	-17.938
3867	4023	220	0.8884	36.021
572	681	220	0.9019	38.053
572	4023	220	0.9214	70.079
3561	3796	220	0.9287	17.026
3678	4023	220	0.9418	18.010
3678	5990	220	0.9733	0.073
3678	3867	220	0.8891	-18.011
5202	5990	220	0.9118	32.099
4023	5202	220	0.9078	-50.037
3678	5202	220	0.9235	-32.027
3867	5990	220	0.905	18.083
3796	5202	220	0.9128	148.037
3867	5202	220	0.9228	-14.016
3561	3723	220	0.9503	-14.016
4731	4815	221	0.9204	44.027
2060	2378	221	0.8973	-0.002
2641	4731	221	0.9433	-0.000
2641	4815	221	0.9274	44.027
4815	4866	221	0.9048	18.010
2641	4866	221	0.886	62.037
1689	4866	221	0.9264	213.245
2060	2641	221	0.8396	176.155
1689	2378	221	0.8649	-24.950
2060	4866	221	0.8267	238.192
1295	3215	222	0.827	63.033
1295	3078	222	0.9132	-28.031
1295	1715	222	0.9381	17.028
2936	3215	222	0.8231	-18.011
1715	2936	222	0.8002	64.016
1715	3215	222	0.8741	46.005
1295	2936	222	0.7505	81.044
2453	2593	223	0.8528	-44.026
1371	1505	224	0.8915	-45.057
1448	1505	224	0.9545	-28.031
1371	1448	224	0.8972	-17.026
2118	2700	225	0.8629	18.010
3821	5116	226	0.7482	-13.979
4944	5116	226	0.788	30.010
4170	5508	226	0.7412	14.015
5508	5713	226	0.8263	-0.001
3658	3821	226	0.9308	304.131
3779	5092	226	0.8891	-390.168
4170	5713	226	0.7965	14.014
4044	5713	226	0.7686	-48.023
3779	5116	226	0.7609	30.010
4612	5092	226	0.8859	-42.046
3779	4612	226	0.955	-348.121
3821	5713	226	0.7828	-46.006
1991	3188	228	0.7903	18.010
1924	2556	228	0.8395	-15.994
2970	3188	228	0.8959	-0.000
1924	2600	228	0.8379	-0.000
1991	2970	228	0.7839	18.010
1924	2317	228	0.8445	-0.001
1924	1991	228	0.8015	2.016
2098	2600	228	0.815	-0.000
2317	2600	228	0.8322	0.000
2080	2097	230	0.922	15.994
2097	2957	230	0.8972	-14.013
2069	3200	230	0.8692	-44.024
2839	3200	230	0.8481	-72.055
2069	2097	230	0.895	30.012
2683	3200	230	0.8563	-30.011
2080	2957	230	0.8846	1.980
2069	2080	230	0.9011	14.018
2069	2839	230	0.8782	28.031
2069	2683	230	0.8944	-14.013
2683	2839	230	0.8504	42.045
438	3589	232	0.8367	-213.247
1175	2139	232	0.8609	28.031
457	1961	232	0.9462	-1.997
500	4973	232	0.8885	80.002
170	1961	232	0.985	0.000
163	4329	232	0.8955	-3.994
163	1961	232	0.9529	-1.997
438	880	232	0.8617	16.173
438	2553	232	0.9629	0.000
438	509	232	0.7955	84.094
170	4329	232	0.9233	-1.997
457	500	232	0.8958	-3.994
1961	4329	232	0.9209	-1.997
170	6337	232	0.8788	-45.058
170	1965	232	0.9554	1.997
438	4329	232	0.8077	-63.829
1965	4329	232	0.8968	-3.994
1961	6337	232	0.8833	-45.058
500	1965	232	0.8925	3.994
438	2139	232	0.7936	112.126
1961	1965	232	0.9552	1.997
170	500	232	0.9196	-1.997
163	500	232	0.8931	-3.994
3589	3630	232	0.9502	-389.295
457	1965	232	0.981	0.000
170	457	232	0.9471	1.997
4329	4973	232	0.8884	80.002
163	457	232	0.9806	0.000
163	1965	232	0.9873	0.000
163	170	232	0.9527	-1.997
500	1961	232	0.9175	1.997
1476	3720	232	0.9799	112.125
500	4329	232	0.9682	0.000
3589	3720	232	0.9517	157.184
438	500	232	0.8039	-63.829
509	1175	232	0.916	0.000
509	2139	232	0.8763	28.031
457	4329	232	0.8977	-3.994
1476	3589	232	0.9566	-45.058
697	6495	233	0.8804	271.950
1162	1182	233	0.9372	-203.963
697	1192	233	0.9581	-0.000
514	1193	233	0.9584	-0.000
1192	1264	233	0.9439	-203.962
379	3500	233	0.876	135.975
3500	6495	233	0.9207	0.000
514	1182	233	0.946	-135.975
697	3500	233	0.8219	271.950
1883	6495	233	0.977	67.988
514	1883	233	0.9463	135.975
1193	1241	233	0.9546	-203.962
379	1193	233	0.9388	-67.988
379	697	233	0.9306	-135.975
697	1182	233	0.9468	-67.988
1241	1264	233	0.96	-67.988
1192	1241	233	0.7884	-135.975
1182	1193	233	0.9648	135.975
379	6495	233	0.9449	135.975
1883	3500	233	0.9107	67.987
1162	1264	233	0.8988	-339.937
1162	1193	233	0.9564	-67.988
697	1193	233	0.9602	67.987
379	514	233	0.939	-67.987
514	1264	233	0.915	-271.950
1193	1264	233	0.9383	-271.950
514	1241	233	0.9312	-203.962
697	1883	233	0.924	203.962
1182	1192	233	0.9543	67.987
1162	1241	233	0.919	-271.950
514	1162	233	0.961	67.987
514	1192	233	0.9552	-67.988
697	1241	233	0.7786	-135.975
1192	1193	233	0.9743	67.987
514	6495	233	0.9032	203.962
514	697	233	0.9567	-67.987
697	1264	233	0.9206	-203.963
1182	1241	233	0.9747	-67.987
1182	1264	233	0.8085	-135.975
1655	3209	234	0.7488	-336.269
710	1655	234	0.8101	-2.017
5061	5808	236	0.7997	0.001
1306	1367	237	0.8161	0.000
1306	2335	237	0.9591	17.027
1367	2335	237	0.7651	17.027
1116	4047	238	0.9734	-14.016
1081	1116	238	0.9826	-0.000
1116	6150	238	0.9472	-15.995
1081	3640	238	0.9503	-28.031
1116	2890	238	0.9363	132.042
1081	4047	238	0.9661	-14.016
3640	4047	238	0.9651	14.016
1081	6311	238	0.9402	-0.992
1081	4441	238	0.9368	-14.016
1081	6150	238	0.942	-15.995
1116	3640	238	0.959	-28.031
1116	6142	238	0.9525	-15.995
1116	6311	238	0.9444	-0.992
1081	6142	238	0.9477	-15.995
1116	4441	238	0.9448	-14.016
4047	6311	238	0.91	13.024
1504	1893	239	0.8509	-0.010
486	1893	239	0.8569	-0.002
4935	5309	240	0.765	-14.015
4935	5324	240	0.9362	-44.027
4768	5324	240	0.9367	-88.053
4935	5157	240	0.7226	30.010
5324	5410	240	0.8881	132.079
5309	5324	240	0.7145	-30.011
4768	4935	240	0.9507	-44.026
4935	5410	240	0.9173	88.052
4768	5157	240	0.7668	-14.016
4768	5410	240	0.9268	44.026
5324	5682	240	0.8197	14.016
5157	5309	240	0.9205	-44.026
1086	3943	244	0.9249	-14.015
1207	4184	244	0.9495	-50.016
2242	4184	244	0.956	-27.995
1086	2943	244	0.9963	0.000
1229	2943	244	0.9758	50.016
1086	1229	244	0.9746	-50.016
1086	1207	244	0.9895	-14.016
1086	3873	244	0.9383	0.984
2943	3873	244	0.9387	0.984
1086	4184	244	0.9476	-64.031
1207	2943	244	0.9862	14.016
1126	2242	244	0.935	-14.016
1229	4184	244	0.9588	-14.016
2943	4184	244	0.949	-64.031
1207	1229	244	0.9704	-36.000
1059	1207	244	0.9335	6.047
3915	5428	245	0.8704	32.026
3915	5448	245	0.8189	32.027
4774	5448	245	0.8355	32.026
3778	5428	245	0.9269	32.026
5428	5448	245	0.8154	0.000
3778	5448	245	0.806	32.027
3915	4774	245	0.9752	0.000
3778	4774	245	0.9195	0.000
4774	5428	245	0.8766	32.026
3778	3915	245	0.9189	-0.000
1080	1204	246	0.9027	-44.029
1072	1080	246	0.907	44.027
1080	2022	246	0.892	-44.028
1204	1316	246	0.8635	-44.023
1072	1108	246	0.8701	-44.026
1072	1139	246	0.9034	88.050
1202	2022	246	0.8893	-44.027
1072	2327	246	0.8219	-44.028
1411	2022	246	0.8871	-88.053
1204	2022	246	0.9685	0.001
1202	2053	246	0.9629	0.001
1108	1202	246	0.8637	88.051
1204	2327	246	0.8262	-44.026
1204	2053	246	0.8879	44.028
2022	2053	246	0.8898	44.027
1108	2327	246	0.9391	-0.002
1072	1411	246	0.9017	88.051
1202	1204	246	0.9014	-44.027
1139	1202	246	0.9323	-44.025
1080	1202	246	0.9762	-0.002
1108	2022	246	0.8565	44.025
1108	2053	246	0.848	88.052
1072	1316	246	0.8676	-44.025
1202	1316	246	0.8586	-88.050
1080	1108	246	0.8677	-88.053
1072	2022	246	0.9669	-0.002
1139	1411	246	0.9722	0.001
1316	2053	246	0.8453	88.051
1080	1316	246	0.8636	-88.052
1139	2053	246	0.9191	-44.024
1072	2053	246	0.8888	44.026
1108	1139	246	0.8554	132.076
