	feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
53	6367	511	Terpenoids	1.0	Diterpenoids	0.6666666666666666	Fusicoccane diterpenoids	0.6666666666666666	2.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105034607	HWCZSAJXKSHKFY-PGVONUBFSA-N	InChI=1S/C22H36O4/c1-13(2)16-9-20(24)21(4)11-18-15(14(3)19(23)10-17(16)21)7-8-22(18,26-6)12-25-5/h11,13-15,19-20,23-24H,7-10,12H2,1-6H3/t14-,15+,19+,20+,21-,22+/m1/s1	COC[C@@]1(OC)CC[C@@H]2C1=C[C@]1(C)C(=C(C(C)C)C[C@@H]1O)C[C@H](O)[C@@H]2C	C22H36O4	pos_1_1proton1ammonium	364.261359632	Brassicicene W	HWCZSAJXKSHKFY	Terpenoids	Diterpenoids	Fusicoccane diterpenoids	http://www.wikidata.org/entity/Q5234097	Alternaria brassicicola	380927.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria brassicicola']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
54	6341	483	Amino acids and Peptides	0.6	Small peptides	0.6	Aminoacids	0.6	1.0	0.801402	ISDB	http://www.wikidata.org/entity/Q27103623	ZDXPYRJPNDTMRX-UHFFFAOYSA-N	InChI=1S/C5H10N2O3/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H2,7,8)(H,9,10)	NC(=O)CCC(N)C(=O)O	C5H10N2O3		146.06914218	Glutamine Analogue, 1	ZDXPYRJPNDTMRX	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q719725	Saccharomyces cerevisiae	356221.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Saccharomycetales']	['Saccharomycetaceae']	['Unknown']	['Saccharomyces']	['Saccharomyces cerevisiae']		['Eukaryota']	['Fungi']	['Ascomycota']							3	3	7.705607891082764	1
59	6325	537	Polyketides	0.5	Meroterpenoids	0.5	Miscellaneous meroterpenoids	0.5	1.0	0.2478186	ISDB	http://www.wikidata.org/entity/Q105286254	VGZXBCOMJPJROH-IDQSBKRMSA-N	InChI=1S/C18H22O6/c1-9(2)6-7-17-12(20)13-18(23-13)8-11(21-10(3)19)16(4,5)22-15(18)14(17)24-17/h11-15,20H,1,8H2,2-5H3/t11-,12+,13+,14+,15+,17-,18+/m1/s1	C=C(C)C#C[C@]12O[C@H]1[C@@H]1OC(C)(C)[C@H](OC(C)=O)C[C@@]13O[C@H]3[C@@H]2O	C18H22O6		334.14163842399995	Oxirapentyn B	VGZXBCOMJPJROH	Terpenoids	Meroterpenoids	Miscellaneous meroterpenoids	http://www.wikidata.org/entity/Q10427564	Beauveria felina	44248.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Cordycipitaceae']	['Unknown']	['Beauveria']	['Beauveria felina']											0	3	2.491274416446686	1
60	6322	269	Fatty acids	0.8	Fatty Acids and Conjugates	0.8	Unsaturated fatty acids	0.8	1.0	0.7977642	ISDB	http://www.wikidata.org/entity/Q105035112	HXQHFNIKBKZGRP-UHFFFAOYSA-N	InChI=1S/C18H30O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18(19)20/h6-7,9-10,13-14H,2-5,8,11-12,15-17H2,1H3,(H,19,20)	CCCCCC=CCC=CCCC=CCCCC(=O)O	C18H30O2		278.2245802	5,9,12-Octadecatrienic acid	HXQHFNIKBKZGRP	Fatty acids	Fatty Acids and Conjugates	Unsaturated fatty acids	http://www.wikidata.org/entity/Q11704369	Teucrium cubense	3882648.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Unknown']	['Teucrium']	['Teucrium cubense']											0	3	4.691056728363037	1
63	6313	46	Alkaloids	0.2631578947368421	Small peptides	0.12280701754385964	Dipeptides	0.10526315789473684	1.0	0.35551724	ISDB									MPWIQTYZJIBBND							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.4220689535140991	1
64	6311	238	Alkaloids	0.3333333333333333	Nucleosides	0.2222222222222222	Purine nucleos(t)ides	0.2222222222222222	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q75057784	FZVZQZDYZWKKHU-RIJSRGPQSA-N	InChI=1S/C20H26N2O6S2/c1-29-19-7-9-11(23)3-5-13(25)15(9)21(19)18(28)20(30-2)8-10-12(24)4-6-14(26)16(10)22(20)17(19)27/h9-10,13-16,25-26H,3-8H2,1-2H3/t9-,10-,13-,14-,15-,16-,19+,20+/m0/s1	CS[C@@]12C[C@H]3C(=O)CC[C@H](O)[C@H]3N1C(=O)[C@]1(SC)C[C@H]3C(=O)CC[C@H](O)[C@H]3N1C2=O	C20H26N2O6S2	pos_2_2proton2acetonitrile	454.123228552	epicoccin G	FZVZQZDYZWKKHU	Alkaloids	Peptide alkaloids	Thiodiketopiperazine alkaloids	http://www.wikidata.org/entity/Q5382591	Epicoccum nigrum	846222.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Epicoccum']	['Epicoccum nigrum']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']		['Epicoccum']	['Epicoccum nigrum']	8	1	8.5	1
65	6311	238	Alkaloids	0.3333333333333333	Nucleosides	0.2222222222222222	Purine nucleos(t)ides	0.2222222222222222	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110170960	QOHCECCKIAVOOH-WJQJLFQASA-N	InChI=1S/C20H26N2O6S2/c1-29-19-7-9-11(23)3-5-13(25)15(9)21(19)18(28)20(30-2)8-10-12(24)4-6-14(26)16(10)22(20)17(19)27/h3,5,9-11,13-16,23,25-26H,4,6-8H2,1-2H3/t9-,10+,11+,13+,14+,15+,16+,19-,20-/m1/s1	CS[C@@]12C[C@H]3C(=O)CC[C@H](O)[C@H]3N1C(=O)[C@]1(SC)C[C@H]3[C@@H]([C@@H](O)C=C[C@@H]3O)N1C2=O	C20H26N2O6S2	pos_2_2proton2acetonitrile	454.123228552	5'-hydroxy-6'-ene-epicoccin G	QOHCECCKIAVOOH	Alkaloids	Peptide alkaloids	Thiodiketopiperazine alkaloids	http://www.wikidata.org/entity/Q5382591	Epicoccum nigrum	846222.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Epicoccum']	['Epicoccum nigrum']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']		['Epicoccum']	['Epicoccum nigrum']	8	1	8.5	1
66	6309	111	Alkaloids	0.5454545454545454	Ornithine alkaloids	0.36363636363636365	Simple amide alkaloids	0.2727272727272727	7.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104197722	SVYJJKONBNGLHF-UHFFFAOYSA-N	InChI=1S/C12H19NO/c1-4-10(2)9-11(3)7-5-6-8-12(13)14/h5-10H,4H2,1-3H3,(H2,13,14)	CCC(C)C=C(C)C=CC=CC(N)=O	C12H19NO	pos_1_1proton1isopropanol	193.146664228	6,8-Dimethyldeca-2,4,6-trienamide	SVYJJKONBNGLHF	Alkaloids	Peptide alkaloids	Simple amide alkaloids	http://www.wikidata.org/entity/Q5306823	Drechslera	432344.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Drechslera']	['Unknown']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
68	6307	111	Alkaloids	0.5454545454545454	Ornithine alkaloids	0.36363636363636365	Simple amide alkaloids	0.2727272727272727	3.0	0.27854136	ISDB	http://www.wikidata.org/entity/Q105128861	JIAAQKAOFZRDCM-PHIMTYICSA-N	InChI=1S/C11H19NO2/c1-8(13)6-10-4-5-11(12(10)3)7-9(2)14/h10-11H,4-7H2,1-3H3/t10-,11+	CC(=O)C[C@H]1CC[C@@H](CC(C)=O)N1C	C11H19NO2		197.141578848	1-[(2S,5R)-1-methyl-5-(2-oxopropyl)pyrrolidin-2-yl]propan-2-one	JIAAQKAOFZRDCM	Alkaloids	Ornithine alkaloids	Pyrrolidine alkaloids	http://www.wikidata.org/entity/Q13604052	Erythroxylum moonii	6100194.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Erythroxylaceae']	['Unknown']	['Erythroxylum']	['Erythroxylum acuminatum']		['Eukaryota']									1	2	3.114165425300598	1
71	6304	466	Terpenoids	1.0	Sesquiterpenoids	0.5	Sativane sesquiterpenoids	0.5	7.0	0.32073486	ISDB	http://www.wikidata.org/entity/Q104973810	DAPKZWZFZZOSES-MRVPVSSYSA-N	InChI=1S/C11H17NO2/c1-7-4-5-9(13)11(2,3)8(7)6-10(12)14/h4,8H,5-6H2,1-3H3,(H2,12,14)/t8-/m1/s1	CC1=CCC(=O)C(C)(C)[C@@H]1CC(N)=O	C11H17NO2		195.125928784	Glaucenamide	DAPKZWZFZZOSES	Terpenoids	Monoterpenoids	Monocyclic monoterpenoids	http://www.wikidata.org/entity/Q15224997	Fissistigma glaucescens	656189.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Magnoliales']	['Annonaceae']	['Uvarieae']	['Fissistigma']	['Fissistigma glaucescens']											0	1	1.7829394340515137	1
77	6299	-1							6.0	0.2179249	ISDB	http://www.wikidata.org/entity/Q27162312	SEWIYICDCVPBEW-UHFFFAOYSA-N	InChI=1S/C6H11NO4/c1-11-6(10)4(7)2-3-5(8)9/h4H,2-3,7H2,1H3,(H,8,9)	COC(=O)C(N)CCC(=O)O	C6H11NO4		161.068807832	4-Amino-5-methoxy-5-oxopentanoic acid	SEWIYICDCVPBEW	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q83310	Mus musculus	542509.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Rodentia']	['Muridae']	['Unknown']	['Mus']	['Mus musculus']		['Eukaryota']									1	0	1.871699571609497	1
78	6298	383	Terpenoids	1.0	Sesquiterpenoids	0.9333333333333333	Germacrane sesquiterpenoids	0.4	5.0	0.5326279	ISDB	http://www.wikidata.org/entity/Q77371158	BYDQKMZEOZVIJM-ZCRLHDOISA-N	InChI=1S/C13H20/c1-5-6-9-12-11(2)8-7-10-13(12,3)4/h5-6,8-9H,7,10H2,1-4H3/b6-5-,12-9+	C/C=C\C=C1/C(C)=CCCC1(C)C	C13H20		176.15650064	Megastigma-4,6(E),8(Z)-triene	BYDQKMZEOZVIJM	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	http://www.wikidata.org/entity/Q6855122	Aspergillus candidus	938961.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Aspergillus']	['Aspergillus candidus']		['Eukaryota']	['Fungi']	['Ascomycota']							3	1	5.630511522293091	1
79	6280	-1							1.0	0.41230264	ISDB	http://www.wikidata.org/entity/Q105252057	SFVAQDFSJKXPAC-MQQKCMAXSA-N	InChI=1S/C12H21N/c1-2-3-4-5-6-9-12-10-7-8-11-13-12/h2-5,12-13H,6-11H2,1H3/b3-2+,5-4+	C/C=C/C=C/CCC1CCCCN1	C12H21N		179.167399672		SFVAQDFSJKXPAC	Alkaloids	Pseudoalkaloids	Acetate-derived alkaloids	http://www.wikidata.org/entity/Q104096702	Streptomyces argillaceus	445848.0	['Bacteria']	['Unknown']	['Actinobacteria']	['Unknown']	['Streptomycetales']	['Streptomycetaceae']	['Unknown']	['Streptomyces']	['Streptomyces argillaceus']											0	0	1.6492105722427368	1
80	6273	191	Fatty acids	1.0	Octadecanoids	1.0	Other Octadecanoids	1.0	12.0	0.43966267	ISDB	http://www.wikidata.org/entity/Q77310845	XOZWUZWSKNEMSR-IYZIGIFBSA-N	InChI=1S/C19H32O3/c1-3-4-8-12-17-16(14-15-18(17)20)11-9-6-5-7-10-13-19(21)22-2/h4,8,16-17H,3,5-7,9-15H2,1-2H3/b8-4-/t16-,17-/m0/s1	CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CCCCCCCC(=O)OC	C19H32O3		308.235144884	(1S,2S)-3-oxo-2-(2Z-pentenyl)cyclopentane-1-octanoic acid methyl ester	XOZWUZWSKNEMSR	Fatty acids	Octadecanoids	12-oxophytodienoic acid metabolites	http://www.wikidata.org/entity/Q139958	Fusarium oxysporum	404217.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Nectriaceae']	['Unknown']	['Fusarium']	['Fusarium oxysporum']		['Eukaryota']	['Fungi']	['Ascomycota']							3	2	5.7586506605148315	1
84	6262	93							1.0	0.42142403	ISDB									OLQBJTALXNGBNR							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	1.6856961250305176	1
85	6259	64	Fatty acids	0.391304347826087	Fatty amides	0.2608695652173913	N-acyl amines	0.21739130434782608	1.0	0.46329737	ISDB	http://www.wikidata.org/entity/Q27271277	PBLZLIFKVPJDCO-UHFFFAOYSA-N	InChI=1S/C12H25NO2/c13-11-9-7-5-3-1-2-4-6-8-10-12(14)15/h1-11,13H2,(H,14,15)	NCCCCCCCCCCCC(=O)O	C12H25NO2		215.18852904	12-Azaniumyldodecanoate	PBLZLIFKVPJDCO	Fatty acids	Fatty Acids and Conjugates	Amino fatty acids	http://www.wikidata.org/entity/Q131143	Pseudomonas	281374.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Unknown']											0	1	2.353189468383789	1
86	6254	64	Fatty acids	0.391304347826087	Fatty amides	0.2608695652173913	N-acyl amines	0.21739130434782608	1.0	0.39517984	ISDB	http://www.wikidata.org/entity/Q105325360	XCQXXZNWAPMVBK-CMDGGOBGSA-N	InChI=1S/C12H23NO/c1-4-5-6-7-8-9-12(14)13-10-11(2)3/h8-9,11H,4-7,10H2,1-3H3,(H,13,14)/b9-8+	CCCCC/C=C/C(=O)NCC(C)C	C12H23NO		197.177964356	(E)-N-(2-methylpropyl)oct-2-enamide	XCQXXZNWAPMVBK	Fatty acids	Fatty amides	N-acyl amines	http://www.wikidata.org/entity/Q15568635	Acmella radicans	151027.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Heliantheae']	['Acmella']	['Acmella radicans']		['Eukaryota']									1	3	4.080719351768494	1
89	6235	-1							1.0	0.899526	ISDB	http://www.wikidata.org/entity/Q173670	ODKSFYDXXFIFQN-BYPYZUCNSA-N	InChI=1S/C6H14N4O2/c7-4(5(11)12)2-1-3-10-6(8)9/h4H,1-3,7H2,(H,11,12)(H4,8,9,10)/t4-/m0/s1	N=C(N)NCCC[C@H](N)C(=O)O	C6H14N4O2		174.111675688	(2S)-2-amino-5-(diaminomethylideneazaniumyl)pentanoate	ODKSFYDXXFIFQN	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q900804	Gyromitra esculenta	369457.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Pezizales']	['Discinaceae']	['Unknown']	['Gyromitra']	['Gyromitra esculenta']		['Eukaryota']	['Fungi']	['Ascomycota']							3	0	6.598104000091553	1
101	6225	511	Terpenoids	1.0	Diterpenoids	0.6666666666666666	Fusicoccane diterpenoids	0.6666666666666666	3.0	0.42064682	ISDB	http://www.wikidata.org/entity/Q105383218	ZTTWSILEGFVQPN-CQALACEOSA-N	InChI=1S/C31H48O/c1-19(2)31-16-11-20(3)21(4)27(31)24-9-10-26-28(6)14-13-25(32)22(5)23(28)12-15-30(26,8)29(24,7)17-18-31/h9,20-21,23,25-27,32H,1,5,10-18H2,2-4,6-8H3/t20-,21+,23+,25+,26-,27+,28+,29-,30-,31-/m1/s1	C=C1[C@@H](O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5[C@@H](C)[C@H](C)CC[C@]5(C(=C)C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12	C31H48O		436.370516156	28-Methylene-28-methyl-24-norurs-4(23),12-diene-3beta-ol	ZTTWSILEGFVQPN	Terpenoids	Triterpenoids	Ursane and Taraxastane triterpenoids	http://www.wikidata.org/entity/Q135307	Alstonia scholaris	749453.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Gentianales']	['Apocynaceae']	['Alstonieae']	['Alstonia']	['Alstonia scholaris']											0	1	2.1825872659683228	1
102	6215	179	Amino acids and Peptides	0.2222222222222222	Aminosugars and aminoglycosides	0.2222222222222222	Mycosporine and Mycosporine-like amino acids	0.2222222222222222	1.0	0.4373972	ISDB	http://www.wikidata.org/entity/Q27156488	NXJAXUYOQLTISD-SECBINFHSA-N	InChI=1S/C12H21NO6/c1-13(2,3)8-9(7-11(16)17)19-12(18)6-4-5-10(14)15/h9H,4-8H2,1-3H3,(H-,14,15,16,17)/t9-/m1/s1	C[N+](C)(C)C[C@@H](CC(=O)[O-])OC(=O)CCCC(=O)O	C12H21NO6		275.136887392	5-[(2R)-1-Carboxy-3-(trimethylazaniumyl)propan-2-yl]oxy-5-oxopentanoate	NXJAXUYOQLTISD	Fatty acids	Fatty esters	Fatty acyl carnitines	http://www.wikidata.org/entity/Q19610691	Bos taurus	490099.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Artiodactyla']	['Bovidae']	['Unknown']	['Bos']	['Bos taurus']		['Eukaryota']									1	0	2.7495888471603394	1
103	6213	203	Terpenoids	0.14285714285714285	Steroids	0.14285714285714285	Cholestane steroids	0.14285714285714285	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q15410887	ARXHRTZAVQOQEU-BRVLHLJYSA-N	InChI=1S/C28H46O3/c1-17(2)18(3)7-8-19(4)22-9-10-23-21-15-25(30)28(31)16-20(29)11-14-27(28,6)24(21)12-13-26(22,23)5/h7-8,15,17-20,22-25,29-31H,9-14,16H2,1-6H3/b8-7+/t18-,19+,20-,22+,23-,24-,25+,26+,27+,28-/m0/s1	CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=C[C@@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	C28H46O3	pos_2MMg	430.3446953319999	Cerevisterol	ARXHRTZAVQOQEU	Terpenoids	Steroids	Cholestane steroids	http://www.wikidata.org/entity/Q4736370	Alternaria raphani	5318871.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']	['Unknown']	['Alternaria']	['Alternaria raphani']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Pleosporaceae']				6	3	7.5	1
105	6205	191	Fatty acids	1.0	Octadecanoids	1.0	Other Octadecanoids	1.0	44.0	0.3931821	ISDB	http://www.wikidata.org/entity/Q75068874	FFYQDBBQFAYIDR-KYQAQGQRSA-N	InChI=1S/C18H28O2/c1-10-7-6-8-14-9-11(2)17(18(5)13(4)20-18)16(12(3)19)15(10)14/h9-10,13-17H,6-8H2,1-5H3/t10-,13-,14-,15+,16-,17-,18+/m0/s1	CC(=O)[C@H]1[C@H]2[C@H](C=C(C)[C@@H]1[C@]1(C)O[C@H]1C)CCC[C@@H]2C	C18H28O2		276.208930136	Trichobotrysin F	FFYQDBBQFAYIDR	Polyketides	Cyclic polyketides	Decalins with side chains	http://www.wikidata.org/entity/Q104837701	Trichobotrys effusus	4059637.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']	['Unknown']	['Unknown']	['Trichobotrys']	['Trichobotrys effusa']		['Eukaryota']	['Fungi']	['Ascomycota']	['Dothideomycetes']	['Pleosporales']					5	0	6.572728395462036	1
109	6202	85	Fatty acids	0.4339622641509434	Fatty amides	0.33962264150943394	Sativane sesquiterpenoids	0.16981132075471697	2.0	0.25191373	ISDB	http://www.wikidata.org/entity/Q105344451	XYEMYLXQAZGGOC-HCDHHJIDSA-N	InChI=1S/C29H48/c1-23(2)12-8-13-24(3)14-9-15-25(4)16-10-17-26-18-11-19-29(7)21-20-28(5,6)22-27(26)29/h12,14,16,18,27H,8-11,13,15,17,19-22H2,1-7H3/b24-14+,25-16+/t27-,29-/m0/s1	CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC1=CCC[C@@]2(C)CCC(C)(C)C[C@@H]12	C29H48		396.375601536	Preoleanatetraene	XYEMYLXQAZGGOC	Terpenoids	Triterpenoids	Polypodane triterpenoids	http://www.wikidata.org/entity/Q17196964	Goniophlebium formosanum	177631.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Polypodiopsida']	['Polypodiales']	['Polypodiaceae']	['Unknown']	['Goniophlebium']	['Goniophlebium formosanum']		['Eukaryota']									1	0	2.007654905319214	1
110	6195	380	Shikimates and Phenylpropanoids	0.3333333333333333	Flavonoids	0.3333333333333333	Tripeptides	0.16666666666666666	1.0	0.25057957	ISDB	http://www.wikidata.org/entity/Q105274567	UKHYBGGGLCRWHT-UHFFFAOYSA-N	InChI=1S/C42H62O6/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-29-41(46)47-36-28-26-27-34(30-36)39-33-38(45)42-37(44)31-35(43)32-40(42)48-39/h26-28,30-33,43-44H,2-25,29H2,1H3	CCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)Oc1cccc(-c2cc(=O)c3c(O)cc(O)cc3o2)c1	C42H62O6		662.454639704	3'-(1-Oxoheptacosyloxy)-5,7-dihydroxyflavone	UKHYBGGGLCRWHT	Shikimates and Phenylpropanoids	Flavonoids		http://www.wikidata.org/entity/Q4191811	Ziziphora tenuior	409848.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Ziziphora']	['Ziziphora tenuior']											0	2	2.002318263053894	1
111	6193	179	Amino acids and Peptides	0.2222222222222222	Aminosugars and aminoglycosides	0.2222222222222222	Mycosporine and Mycosporine-like amino acids	0.2222222222222222	2.0	0.39461127	ISDB	http://www.wikidata.org/entity/Q27107431	VVTDHOIRNPCGTH-NSHDSACASA-N	InChI=1S/C11H19NO6/c1-18-10-8(12-7(4-13)5-14)2-11(17,6-15)3-9(10)16/h7,12-15,17H,2-6H2,1H3/t11-/m0/s1	COC1=C(NC(CO)CO)C[C@@](O)(CO)CC1=O	C11H19NO6		261.121237328	Mycosporine	VVTDHOIRNPCGTH	Amino acids and Peptides	Mycosporine derivatives	Mycosporine and Mycosporine-like amino acids	http://www.wikidata.org/entity/Q10561259	Lichina pygmaea	116293.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Unknown']	['Lichinales']	['Lichinaceae']	['Unknown']	['Lichina']	['Lichina pygmaea']		['Eukaryota']	['Fungi']	['Ascomycota']							3	3	6.078445076942444	1
112	6191	27	Terpenoids	1.0	Sesquiterpenoids	0.6	Eudesmane sesquiterpenoids	0.6	35.0	0.26137954	ISDB	http://www.wikidata.org/entity/Q110169171	RRBMPFQYVPVGSY-VEAXJEOVSA-N	InChI=1S/C19H32O3/c1-17(9-10-20)11-13-5-6-15-18(2,16(13)14(21)12-17)7-4-8-19(15,3)22/h5,14-16,20-22H,4,6-12H2,1-3H3/t14-,15-,16-,17-,18+,19-/m1/s1	C[C@@]1(CCO)CC2=CC[C@@H]3[C@](C)(CCC[C@@]3(C)O)[C@H]2[C@H](O)C1	C19H32O3		308.235144884	Xylarinorditerpene L	RRBMPFQYVPVGSY	Terpenoids	Diterpenoids	Pimarane and Isopimarane diterpenoids	http://www.wikidata.org/entity/Q1574302	Xylaria longipes	448692.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Xylariales']	['Xylariaceae']	['Unknown']	['Xylaria']	['Xylaria longipes']		['Eukaryota']	['Fungi']	['Ascomycota']							3	1	4.545518159866333	1
113	6189	46	Alkaloids	0.2631578947368421	Small peptides	0.12280701754385964	Dipeptides	0.10526315789473684	1.0	0.86513007	ISDB									CJCAKUPFEHSZRF							['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0	0	3.4605202674865723	1
114	6183	815	Alkaloids	0.5	Tryptophan alkaloids	0.5	Carboline alkaloids	0.5	1.0	0.5637309	ISDB	http://www.wikidata.org/entity/Q77500785	VQSWVFALFFYCMJ-AWEZNQCLSA-N	InChI=1S/C17H20N2O2/c1-10(2)6-7-11-4-3-5-12-13-8-14(17(20)21)18-9-15(13)19-16(11)12/h3-6,14,18-19H,7-9H2,1-2H3,(H,20,21)/t14-/m0/s1	CC(C)=CCc1cccc2c3c([nH]c12)CN[C@H](C(=O)O)C3	C17H20N2O2		284.15247788	Penipaline A	VQSWVFALFFYCMJ	Alkaloids	Tryptophan alkaloids	Carboline alkaloids	http://www.wikidata.org/entity/Q10623022	Penicillium paneum	97328.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Penicillium paneum']											0	3	3.7549235820770264	1
115	6179	278	Amino acids and Peptides	0.5	Small peptides	0.5	Aminoacids	0.5	1.0	0.51740307	ISDB	http://www.wikidata.org/entity/Q181003	QIVBCDIJIAJPQS-VIFPVBQESA-N	InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1	N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O	C11H12N2O2		204.089877624	(2S)-2-azaniumyl-3-(1H-indol-3-yl)propanoate	QIVBCDIJIAJPQS	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q103812003	Trichoderma virens	409099.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Sordariomycetes']	['Hypocreales']	['Hypocreaceae']	['Unknown']	['Hypocrea']	['Trichoderma virens']		['Eukaryota']	['Fungi']	['Ascomycota']							3	3	6.569612264633179	1
